TRUE_STRESS,PLASTIC_STRAIN
672.518,0.10477808866236964
672.58,0.1048777253643813
672.639,0.10497737167182461
672.698,0.10507702227147067
672.757,0.10517667288500976
672.816,0.10527632367314929
672.875,0.10537597598651911
672.933,0.1054756311757631
672.991,0.10557529059152508
673.047,0.10567495558444893
673.103,0.10577462750517848
673.157,0.10587430764662788
673.21,0.1059739945116565
673.262,0.10607368262696905
673.316,0.10617336621494876
673.371,0.10627303949797881
673.429,0.10637269669844243
673.491,0.10647233203872285
673.557,0.10657193974120327
673.629,0.10667151402826691
673.707,0.10677104912229696
673.793,0.10687053924567666
673.888,0.10696997862078922
673.992,0.10706936147001785
674.107,0.10716868201574575
674.233,0.10726793448035614
674.372,0.10736711308623226
